Date,Open,High,Low,Close,Adj Close,Volume
2000-12-29,54.1732063293457,54.1732063293457,51.77143859863281,52.127254486083984,24.62513542175293,1380202
2001-01-02,49.90339660644531,51.949344635009766,48.74699020385742,49.547576904296875,23.40648078918457,1825374
2001-01-03,50.4371223449707,51.0598030090332,48.391170501708984,50.081302642822266,23.658615112304688,2647355
2001-01-04,50.170257568359375,53.10575485229492,49.8144416809082,52.39411926269531,24.751201629638672,2345093
2001-01-05,49.45862579345703,50.615028381347656,48.21326446533203,49.45862579345703,23.364463806152344,1857764
2001-01-08,49.102806091308594,50.4371223449707,49.013851165771484,49.99235153198242,23.616596221923828,1773733
2001-01-09,49.36967086791992,49.36967086791992,46.523128509521484,46.78999328613281,22.103782653808594,2338418
2001-01-10,46.87894821166992,46.96790313720703,44.8329963684082,45.72254180908203,21.599519729614258,2501564
2001-01-11,45.900447845458984,45.900447845458984,43.498680114746094,44.655086517333984,21.09524917602539,2669698
2001-01-12,44.655086517333984,44.8329963684082,42.43122863769531,44.38822555541992,20.96918296813965,2613911
2001-01-16,44.121360778808594,45.989402770996094,43.498680114746094,45.81149673461914,21.641525268554688,2139018
2001-01-17,45.989402770996094,46.612083435058594,44.29927062988281,45.4556770324707,21.473451614379883,2284107
2001-01-18,45.4556770324707,45.900447845458984,44.744041442871094,45.63358688354492,21.557491302490234,1816592
2001-01-19,44.121360778808594,44.655086517333984,42.69809341430664,44.38822555541992,20.96918296813965,5118496
2001-01-22,44.38822555541992,45.63358688354492,42.78704833984375,44.03240966796875,20.801097869873047,2243215
2001-01-23,44.03240966796875,45.63358688354492,43.94345474243164,45.01090621948242,21.26332664489746,2158902
2001-01-24,43.498680114746094,45.989402770996094,43.498680114746094,45.54463195800781,21.51547622680664,2037210
2001-01-25,45.18881607055664,46.7010383605957,45.01090621948242,46.0783576965332,21.767610549926758,2720637
2001-01-26,47.41267395019531,47.50162887573242,45.72254180908203,46.34522247314453,21.893680572509766,2080842
2001-01-29,46.697479248046875,47.266788482666016,45.37384033203125,45.74388885498047,21.609607696533203,1392498
2001-01-30,45.943145751953125,47.57990646362305,44.97532272338867,47.39488220214844,22.38953971862793,2424488
2001-01-31,47.67953872680664,49.20243453979492,47.12446212768555,48.818153381347656,23.06189727783203,3257429
2001-02-01,48.818153381347656,49.672115325927734,46.96790313720703,48.5477294921875,22.934139251708984,3954837
2001-02-02,48.5477294921875,48.74699020385742,47.67953872680664,48.09228515625,22.718996047973633,3412635
2001-02-05,48.03535461425781,48.10651779174805,47.039066314697266,47.52297592163086,22.450044631958008,2943715
